0.11	0.13	0.21855
0.11	0.14	0.2269
0.11	0.15	0.23525
0.11	0.16	0.2436
0.11	0.17	0.25195
0.11	0.18	0.2603
0.11	0.19	0.26865
0.11	0.2	0.277
0.11	0.21	0.28535
0.11	0.22	0.2937
0.11	0.23	0.30205
0.11	0.24	0.3104
0.11	0.25	0.31875
0.11	0.26	0.3271
0.11	0.27	0.33545
0.11	0.28	0.3438
0.11	0.29	0.35215
0.11	0.3	0.3605
0.11	0.31	0.36885
0.11	0.32	0.3772
0.11	0.33	0.38555
0.11	0.34	0.3939
0.11	0.35	0.40225
0.11	0.36	0.4106
0.11	0.37	0.41895
0.11	0.38	0.4273
0.11	0.39	0.43565
0.11	0.4	0.444
0.11	0.41	0.45235
0.11	0.42	0.4607
0.11	0.43	0.46905
0.11	0.44	0.4774
0.11	0.45	0.48575
0.11	0.46	0.4941
0.11	0.47	0.50245
0.11	0.48	0.5108
0.11	0.49	0.51915
0.11	0.5	0.5275
0.11	0.51	0.53585
0.11	0.52	0.5442
0.11	0.53	0.55255
0.11	0.54	0.5609
0.11	0.55	0.56925
0.11	0.56	0.5776
0.11	0.57	0.58595
0.11	0.58	0.5943
0.11	0.59	0.60265
0.11	0.6	0.611
0.11	0.61	0.61935
0.11	0.62	0.6277
0.11	0.63	0.63605
0.11	0.64	0.6444
0.11	0.65	0.65275
0.11	0.66	0.6611
0.11	0.67	0.66945
0.11	0.68	0.6778
0.11	0.69	0.68615
0.11	0.7	0.6945
0.11	0.71	0.70285
0.11	0.72	0.7112
0.11	0.73	0.71955
0.11	0.74	0.7279
0.11	0.75	0.73625
0.11	0.76	0.7446
0.11	0.77	0.75295
0.11	0.78	0.7613
0.11	0.79	0.76965
0.11	0.8	0.778
0.11	0.81	0.78635
0.11	0.82	0.7947
0.11	0.83	0.80305
0.11	0.84	0.8114
0.11	0.85	0.81975
0.11	0.86	0.8281
0.11	0.87	0.83645
0.11	0.88	0.8448
0.11	0.89	0.85315
0.11	0.9	0.8615
0.11	0.91	0.86985
0.11	0.92	0.8782
0.11	0.93	0.88655
0.11	0.94	0.8949
0.11	0.95	0.90325
0.11	0.96	0.9116
0.11	0.97	0.91995
0.11	0.98	0.9283
0.11	0.99	0.93665

0.12	0	0.12
0.12	0.01	0.1282
0.12	0.02	0.1364
0.12	0.03	0.1446
0.12	0.04	0.1528
0.12	0.05	0.161
0.12	0.06	0.1692
0.12	0.07	0.1774
0.12	0.08	0.1856
0.12	0.09	0.1938
0.12	0.1	0.202
0.12	0.11	0.2102
0.12	0.12	0.2184
0.12	0.13	0.2266
0.12	0.14	0.2348
0.12	0.15	0.243
0.12	0.16	0.2512
0.12	0.17	0.2594
0.12	0.18	0.2676
0.12	0.19	0.2758
0.12	0.2	0.284
0.12	0.21	0.2922
0.12	0.22	0.3004
0.12	0.23	0.3086
0.12	0.24	0.3168
0.12	0.25	0.325
0.12	0.26	0.3332
0.12	0.27	0.3414
0.12	0.28	0.3496
0.12	0.29	0.3578
0.12	0.3	0.366
0.12	0.31	0.3742
0.12	0.32	0.3824
0.12	0.33	0.3906
0.12	0.34	0.3988
0.12	0.35	0.407
0.12	0.36	0.4152
0.12	0.37	0.4234
0.12	0.38	0.4316
0.12	0.39	0.4398
0.12	0.4	0.448
0.12	0.41	0.4562
0.12	0.42	0.4644
0.12	0.43	0.4726
0.12	0.44	0.4808
0.12	0.45	0.489
0.12	0.46	0.4972
0.12	0.47	0.5054
0.12	0.48	0.5136
0.12	0.49	0.5218
0.12	0.5	0.53
0.12	0.51	0.5382
0.12	0.52	0.5464
0.12	0.53	0.5546
0.12	0.54	0.5628
0.12	0.55	0.571
0.12	0.56	0.5792
0.12	0.57	0.5874
0.12	0.58	0.5956
0.12	0.59	0.6038
0.12	0.6	0.612
0.12	0.61	0.6202
0.12	0.62	0.6284
0.12	0.63	0.6366
0.12	0.64	0.6448
0.12	0.65	0.653
0.12	0.66	0.6612
0.12	0.67	0.6694
0.12	0.68	0.6776
0.12	0.69	0.6858
0.12	0.7	0.694
0.12	0.71	0.7022
0.12	0.72	0.7104
0.12	0.73	0.7186
0.12	0.74	0.7268
0.12	0.75	0.735
0.12	0.76	0.7432
0.12	0.77	0.7514
0.12	0.78	0.7596
0.12	0.79	0.7678
0.12	0.8	0.776
0.12	0.81	0.7842
0.12	0.82	0.7924
0.12	0.83	0.8006
0.12	0.84	0.8088
0.12	0.85	0.817
0.12	0.86	0.8252
0.12	0.87	0.8334
0.12	0.88	0.8416
0.12	0.89	0.8498
0.12	0.9	0.858
0.12	0.91	0.8662
0.12	0.92	0.8744
0.12	0.93	0.8826
0.12	0.94	0.8908
0.12	0.95	0.899
0.12	0.96	0.9072
0.12	0.97	0.9154
0.12	0.98	0.9236
0.12	0.99	0.9318

0.13	0	0.13
0.13	0.01	0.13805
0.13	0.02	0.1461
0.13	0.03	0.15415
0.13	0.04	0.1622
0.13	0.05	0.17025
0.13	0.06	0.1783
0.13	0.07	0.18635
0.13	0.08	0.1944
0.13	0.09	0.20245
0.13	0.1	0.2105
0.13	0.11	0.21855
0.13	0.12	0.2266
0.13	0.13	0.23465
0.13	0.14	0.2427
0.13	0.15	0.25075
0.13	0.16	0.2588
0.13	0.17	0.26685
0.13	0.18	0.2749
0.13	0.19	0.28295
0.13	0.2	0.291
0.13	0.21	0.29905
0.13	0.22	0.3071
0.13	0.23	0.31515
0.13	0.24	0.3232
0.13	0.25	0.33125
0.13	0.26	0.3393
0.13	0.27	0.34735
0.13	0.28	0.3554
0.13	0.29	0.36345
0.13	0.3	0.3715
0.13	0.31	0.37955
0.13	0.32	0.3876
0.13	0.33	0.39565
0.13	0.34	0.4037
0.13	0.35	0.41175
0.13	0.36	0.4198
0.13	0.37	0.42785
0.13	0.38	0.4359
0.13	0.39	0.44395
0.13	0.4	0.452
0.13	0.41	0.46005
0.13	0.42	0.4681
0.13	0.43	0.47615
0.13	0.44	0.4842
0.13	0.45	0.49225
0.13	0.46	0.5003
0.13	0.47	0.50835
0.13	0.48	0.5164
0.13	0.49	0.52445
0.13	0.5	0.5325
0.13	0.51	0.54055
0.13	0.52	0.5486
0.13	0.53	0.55665
0.13	0.54	0.5647
0.13	0.55	0.57275
0.13	0.56	0.5808
0.13	0.57	0.58885
0.13	0.58	0.5969
0.13	0.59	0.60495
0.13	0.6	0.613
0.13	0.61	0.62105
0.13	0.62	0.6291
0.13	0.63	0.63715
0.13	0.64	0.6452
0.13	0.65	0.65325
0.13	0.66	0.6613
0.13	0.67	0.66935
0.13	0.68	0.6774
0.13	0.69	0.68545
0.13	0.7	0.6935
0.13	0.71	0.70155
0.13	0.72	0.7096
0.13	0.73	0.71765
0.13	0.74	0.7257
0.13	0.75	0.73375
0.13	0.76	0.7418
0.13	0.77	0.74985
0.13	0.78	0.7579
0.13	0.79	0.76595
0.13	0.8	0.774
0.13	0.81	0.78205
0.13	0.82	0.7901
0.13	0.83	0.79815
0.13	0.84	0.8062
0.13	0.85	0.81425
0.13	0.86	0.8223
0.13	0.87	0.83035
0.13	0.88	0.8384
0.13	0.89	0.84645
0.13	0.9	0.8545
0.13	0.91	0.86255
0.13	0.92	0.8706
0.13	0.93	0.87865
0.13	0.94	0.8867
0.13	0.95	0.89475
0.13	0.96	0.9028
0.13	0.97	0.91085
0.13	0.98	0.9189
0.13	0.99	0.92695

0.14	0	0.14
0.14	0.01	0.1479
0.14	0.02	0.1558
0.14	0.03	0.1637
0.14	0.04	0.1716
0.14	0.05	0.1795
0.14	0.06	0.1874
0.14	0.07	0.1953
0.14	0.08	0.2032
0.14	0.09	0.2111
0.14	0.1	0.219
0.14	0.11	0.2269
0.14	0.12	0.2348
0.14	0.13	0.2427
0.14	0.14	0.2506
0.14	0.15	0.2585
0.14	0.16	0.2664
0.14	0.17	0.2743
0.14	0.18	0.2822
0.14	0.19	0.2901
0.14	0.2	0.298
0.14	0.21	0.3059
0.14	0.22	0.3138
0.14	0.23	0.3217
0.14	0.24	0.3296
0.14	0.25	0.3375
0.14	0.26	0.3454
0.14	0.27	0.3533
0.14	0.28	0.3612
0.14	0.29	0.3691
0.14	0.3	0.377
0.14	0.31	0.3849
0.14	0.32	0.3928
0.14	0.33	0.4007
0.14	0.34	0.4086
0.14	0.35	0.4165
0.14	0.36	0.4244
0.14	0.37	0.4323
0.14	0.38	0.4402
0.14	0.39	0.4481
0.14	0.4	0.456
0.14	0.41	0.4639
0.14	0.42	0.4718
0.14	0.43	0.4797
0.14	0.44	0.4876
0.14	0.45	0.4955
0.14	0.46	0.5034
0.14	0.47	0.5113
0.14	0.48	0.5192
0.14	0.49	0.5271
0.14	0.5	0.535
0.14	0.51	0.5429
0.14	0.52	0.5508
0.14	0.53	0.5587
0.14	0.54	0.5666
0.14	0.55	0.5745
0.14	0.56	0.5824
0.14	0.57	0.5903
0.14	0.58	0.5982
0.14	0.59	0.6061
0.14	0.6	0.614
0.14	0.61	0.6219
0.14	0.62	0.6298
0.14	0.63	0.6377
0.14	0.64	0.6456
0.14	0.65	0.6535
0.14	0.66	0.6614
0.14	0.67	0.6693
0.14	0.68	0.6772
0.14	0.69	0.6851
0.14	0.7	0.693
0.14	0.71	0.7009
0.14	0.72	0.7088
0.14	0.73	0.7167
0.14	0.74	0.7246
0.14	0.75	0.7325
0.14	0.76	0.7404
0.14	0.77	0.7483
0.14	0.78	0.7562
0.14	0.79	0.7641
0.14	0.8	0.772
0.14	0.81	0.7799
0.14	0.82	0.7878
0.14	0.83	0.7957
0.14	0.84	0.8036
0.14	0.85	0.8115
0.14	0.86	0.8194
0.14	0.87	0.8273
0.14	0.88	0.8352
0.14	0.89	0.8431
0.14	0.9	0.851
0.14	0.91	0.8589
0.14	0.92	0.8668
0.14	0.93	0.8747
0.14	0.94	0.8826
0.14	0.95	0.8905
0.14	0.96	0.8984
0.14	0.97	0.9063
0.14	0.98	0.9142
0.14	0.99	0.9221

0.15	0	0.15
0.15	0.01	0.15775
0.15	0.02	0.1655
0.15	0.03	0.17325
0.15	0.04	0.181
0.15	0.05	0.18875
0.15	0.06	0.1965
0.15	0.07	0.20425
0.15	0.08	0.212
0.15	0.09	0.21975
0.15	0.1	0.2275
0.15	0.11	0.23525
0.15	0.12	0.243
0.15	0.13	0.25075
0.15	0.14	0.2585
0.15	0.15	0.26625
0.15	0.16	0.274
0.15	0.17	0.28175
0.15	0.18	0.2895
0.15	0.19	0.29725
0.15	0.2	0.305
0.15	0.21	0.31275
0.15	0.22	0.3205
0.15	0.23	0.32825
0.15	0.24	0.336
0.15	0.25	0.34375
0.15	0.26	0.3515
0.15	0.27	0.35925
0.15	0.28	0.367
0.15	0.29	0.37475
0.15	0.3	0.3825
0.15	0.31	0.39025
0.15	0.32	0.398
0.15	0.33	0.40575
0.15	0.34	0.4135
0.15	0.35	0.42125
0.15	0.36	0.429
0.15	0.37	0.43675
0.15	0.38	0.4445
0.15	0.39	0.45225
0.15	0.4	0.46
0.15	0.41	0.46775
0.15	0.42	0.4755
0.15	0.43	0.48325
0.15	0.44	0.491
0.15	0.45	0.49875
0.15	0.46	0.5065
0.15	0.47	0.51425
0.15	0.48	0.522
0.15	0.49	0.52975
0.15	0.5	0.5375
0.15	0.51	0.54525
0.15	0.52	0.553
0.15	0.53	0.56075
0.15	0.54	0.5685
0.15	0.55	0.57625
0.15	0.56	0.584
0.15	0.57	0.59175
0.15	0.58	0.5995
0.15	0.59	0.60725
0.15	0.6	0.615
0.15	0.61	0.62275
0.15	0.62	0.6305
0.15	0.63	0.63825
0.15	0.64	0.646
0.15	0.65	0.65375
0.15	0.66	0.6615
0.15	0.67	0.66925
0.15	0.68	0.677
0.15	0.69	0.68475
0.15	0.7	0.6925
0.15	0.71	0.70025
0.15	0.72	0.708
0.15	0.73	0.71575
0.15	0.74	0.7235
0.15	0.75	0.73125
0.15	0.76	0.739
0.15	0.77	0.74675
0.15	0.78	0.7545
0.15	0.79	0.76225
0.15	0.8	0.77
0.15	0.81	0.77775
0.15	0.82	0.7855
0.15	0.83	0.79325
0.15	0.84	0.801
0.15	0.85	0.80875
0.15	0.86	0.8165
0.15	0.87	0.82425
0.15	0.88	0.832
0.15	0.89	0.83975
0.15	0.9	0.8475
0.15	0.91	0.85525
0.15	0.92	0.863
0.15	0.93	0.87075
0.15	0.94	0.8785
0.15	0.95	0.88625
0.15	0.96	0.894
0.15	0.97	0.90175
0.15	0.98	0.9095
0.15	0.99	0.91725

0.16	0	0.16
0.16	0.01	0.1676
0.16	0.02	0.1752
0.16	0.03	0.1828
0.16	0.04	0.1904
0.16	0.05	0.198
0.16	0.06	0.2056
0.16	0.07	0.2132
0.16	0.08	0.2208
0.16	0.09	0.2284
0.16	0.1	0.236
0.16	0.11	0.2436
0.16	0.12	0.2512
0.16	0.13	0.2588
0.16	0.14	0.2664
0.16	0.15	0.274
0.16	0.16	0.2816
0.16	0.17	0.2892
0.16	0.18	0.2968
0.16	0.19	0.3044
0.16	0.2	0.312
0.16	0.21	0.3196
0.16	0.22	0.3272
0.16	0.23	0.3348
0.16	0.24	0.3424
0.16	0.25	0.35
0.16	0.26	0.3576
0.16	0.27	0.3652
0.16	0.28	0.3728
0.16	0.29	0.3804
0.16	0.3	0.388
0.16	0.31	0.3956
0.16	0.32	0.4032
0.16	0.33	0.4108
0.16	0.34	0.4184
0.16	0.35	0.426
0.16	0.36	0.4336
0.16	0.37	0.4412
0.16	0.38	0.4488
0.16	0.39	0.4564
0.16	0.4	0.464
0.16	0.41	0.4716
0.16	0.42	0.4792
0.16	0.43	0.4868
0.16	0.44	0.4944
0.16	0.45	0.502
0.16	0.46	0.5096
0.16	0.47	0.5172
0.16	0.48	0.5248
0.16	0.49	0.5324
0.16	0.5	0.54
0.16	0.51	0.5476
0.16	0.52	0.5552
0.16	0.53	0.5628
0.16	0.54	0.5704
0.16	0.55	0.578
0.16	0.56	0.5856
0.16	0.57	0.5932
0.16	0.58	0.6008
0.16	0.59	0.6084
0.16	0.6	0.616
0.16	0.61	0.6236
0.16	0.62	0.6312
0.16	0.63	0.6388
0.16	0.64	0.6464
0.16	0.65	0.654
0.16	0.66	0.6616
0.16	0.67	0.6692
0.16	0.68	0.6768
0.16	0.69	0.6844
0.16	0.7	0.692
0.16	0.71	0.6996
0.16	0.72	0.7072
0.16	0.73	0.7148
0.16	0.74	0.7224
0.16	0.75	0.73
0.16	0.76	0.7376
0.16	0.77	0.7452
0.16	0.78	0.7528
0.16	0.79	0.7604
0.16	0.8	0.768
0.16	0.81	0.7756
0.16	0.82	0.7832
0.16	0.83	0.7908
0.16	0.84	0.7984
0.16	0.85	0.806
0.16	0.86	0.8136
0.16	0.87	0.8212
0.16	0.88	0.8288
0.16	0.89	0.8364
0.16	0.9	0.844
0.16	0.91	0.8516
0.16	0.92	0.8592
0.16	0.93	0.8668
0.16	0.94	0.8744
0.16	0.95	0.882
0.16	0.96	0.8896
0.16	0.97	0.8972
0.16	0.98	0.9048
0.16	0.99	0.9124

0.17	0	0.17
0.17	0.01	0.17745
0.17	0.02	0.1849
0.17	0.03	0.19235
0.17	0.04	0.1998
0.17	0.05	0.20725
0.17	0.06	0.2147
0.17	0.07	0.22215
0.17	0.08	0.2296
0.17	0.09	0.23705
0.17	0.1	0.2445
0.17	0.11	0.25195
0.17	0.12	0.2594
0.17	0.13	0.26685
0.17	0.14	0.2743
0.17	0.15	0.28175
0.17	0.16	0.2892
0.17	0.17	0.29665
0.17	0.18	0.3041
0.17	0.19	0.31155
0.17	0.2	0.319
0.17	0.21	0.32645
0.17	0.22	0.3339
0.17	0.23	0.34135
0.17	0.24	0.3488
0.17	0.25	0.35625
0.17	0.26	0.3637
0.17	0.27	0.37115
0.17	0.28	0.3786
0.17	0.29	0.38605
0.17	0.3	0.3935
0.17	0.31	0.40095
0.17	0.32	0.4084
0.17	0.33	0.41585
0.17	0.34	0.4233
0.17	0.35	0.43075
0.17	0.36	0.4382
0.17	0.37	0.44565
0.17	0.38	0.4531
0.17	0.39	0.46055
0.17	0.4	0.468
0.17	0.41	0.47545
0.17	0.42	0.4829
0.17	0.43	0.49035
0.17	0.44	0.4978
0.17	0.45	0.50525
0.17	0.46	0.5127
0.17	0.47	0.52015
0.17	0.48	0.5276
0.17	0.49	0.53505
0.17	0.5	0.5425
0.17	0.51	0.54995
0.17	0.52	0.5574
0.17	0.53	0.56485
0.17	0.54	0.5723
0.17	0.55	0.57975
0.17	0.56	0.5872
0.17	0.57	0.59465
0.17	0.58	0.6021
0.17	0.59	0.60955
0.17	0.6	0.617
0.17	0.61	0.62445
0.17	0.62	0.6319
0.17	0.63	0.63935
0.17	0.64	0.6468
0.17	0.65	0.65425
0.17	0.66	0.6617
0.17	0.67	0.66915
0.17	0.68	0.6766
0.17	0.69	0.68405
0.17	0.7	0.6915
0.17	0.71	0.69895
0.17	0.72	0.7064
0.17	0.73	0.71385
0.17	0.74	0.7213
0.17	0.75	0.72875
0.17	0.76	0.7362
0.17	0.77	0.74365
0.17	0.78	0.7511
0.17	0.79	0.75855
0.17	0.8	0.766
0.17	0.81	0.77345
0.17	0.82	0.7809
0.17	0.83	0.78835
0.17	0.84	0.7958
0.17	0.85	0.80325
0.17	0.86	0.8107
0.17	0.87	0.81815
0.17	0.88	0.8256
0.17	0.89	0.83305
0.17	0.9	0.8405
0.17	0.91	0.84795
0.17	0.92	0.8554
0.17	0.93	0.86285
0.17	0.94	0.8703
0.17	0.95	0.87775
0.17	0.96	0.8852
0.17	0.97	0.89265
0.17	0.98	0.9001
0.17	0.99	0.90755

0.18	0	0.18
0.18	0.01	0.1873
0.18	0.02	0.1946
0.18	0.03	0.2019
0.18	0.04	0.2092
0.18	0.05	0.2165
0.18	0.06	0.2238
0.18	0.07	0.2311
0.18	0.08	0.2384
0.18	0.09	0.2457
0.18	0.1	0.253
0.18	0.11	0.2603
0.18	0.12	0.2676
0.18	0.13	0.2749
0.18	0.14	0.2822
0.18	0.15	0.2895
0.18	0.16	0.2968
0.18	0.17	0.3041
0.18	0.18	0.3114
0.18	0.19	0.3187
0.18	0.2	0.326
0.18	0.21	0.3333
0.18	0.22	0.3406
0.18	0.23	0.3479
0.18	0.24	0.3552
0.18	0.25	0.3625
0.18	0.26	0.3698
0.18	0.27	0.3771
0.18	0.28	0.3844
0.18	0.29	0.3917
0.18	0.3	0.399
0.18	0.31	0.4063
0.18	0.32	0.4136
0.18	0.33	0.4209
0.18	0.34	0.4282
0.18	0.35	0.4355
0.18	0.36	0.4428
0.18	0.37	0.4501
0.18	0.38	0.4574
0.18	0.39	0.4647
0.18	0.4	0.472
0.18	0.41	0.4793
0.18	0.42	0.4866
0.18	0.43	0.4939
0.18	0.44	0.5012
0.18	0.45	0.5085
0.18	0.46	0.5158
0.18	0.47	0.5231
0.18	0.48	0.5304
0.18	0.49	0.5377
0.18	0.5	0.545
0.18	0.51	0.5523
0.18	0.52	0.5596
0.18	0.53	0.5669
0.18	0.54	0.5742
0.18	0.55	0.5815
0.18	0.56	0.5888
0.18	0.57	0.5961
0.18	0.58	0.6034
0.18	0.59	0.6107
0.18	0.6	0.618
0.18	0.61	0.6253
0.18	0.62	0.6326
0.18	0.63	0.6399
0.18	0.64	0.6472
0.18	0.65	0.6545
0.18	0.66	0.6618
0.18	0.67	0.6691
0.18	0.68	0.6764
0.18	0.69	0.6837
0.18	0.7	0.691
0.18	0.71	0.6983
0.18	0.72	0.7056
0.18	0.73	0.7129
0.18	0.74	0.7202
0.18	0.75	0.7275
0.18	0.76	0.7348
0.18	0.77	0.7421
0.18	0.78	0.7494
0.18	0.79	0.7567
0.18	0.8	0.764
0.18	0.81	0.7713
0.18	0.82	0.7786
0.18	0.83	0.7859
0.18	0.84	0.7932
0.18	0.85	0.8005
0.18	0.86	0.8078
0.18	0.87	0.8151
0.18	0.88	0.8224
0.18	0.89	0.8297
0.18	0.9	0.837
0.18	0.91	0.8443
0.18	0.92	0.8516
0.18	0.93	0.8589
0.18	0.94	0.8662
0.18	0.95	0.8735
0.18	0.96	0.8808
0.18	0.97	0.8881
0.18	0.98	0.8954
0.18	0.99	0.9027

0.19	0	0.19
0.19	0.01	0.19715
0.19	0.02	0.2043
0.19	0.03	0.21145
0.19	0.04	0.2186
0.19	0.05	0.22575
0.19	0.06	0.2329
0.19	0.07	0.24005
0.19	0.08	0.2472
0.19	0.09	0.25435
0.19	0.1	0.2615
0.19	0.11	0.26865
0.19	0.12	0.2758
0.19	0.13	0.28295
0.19	0.14	0.2901
0.19	0.15	0.29725
0.19	0.16	0.3044
0.19	0.17	0.31155
0.19	0.18	0.3187
0.19	0.19	0.32585
0.19	0.2	0.333
0.19	0.21	0.34015
0.19	0.22	0.3473
0.19	0.23	0.35445
0.19	0.24	0.3616
0.19	0.25	0.36875
0.19	0.26	0.3759
0.19	0.27	0.38305
0.19	0.28	0.3902
0.19	0.29	0.39735
0.19	0.3	0.4045
0.19	0.31	0.41165
0.19	0.32	0.4188
0.19	0.33	0.42595
0.19	0.34	0.4331
0.19	0.35	0.44025
0.19	0.36	0.4474
0.19	0.37	0.45455
0.19	0.38	0.4617
0.19	0.39	0.46885
0.19	0.4	0.476
0.19	0.41	0.48315
0.19	0.42	0.4903
0.19	0.43	0.49745
0.19	0.44	0.5046
0.19	0.45	0.51175
0.19	0.46	0.5189
0.19	0.47	0.52605
0.19	0.48	0.5332
0.19	0.49	0.54035
0.19	0.5	0.5475
0.19	0.51	0.55465
0.19	0.52	0.5618
0.19	0.53	0.56895
0.19	0.54	0.5761
0.19	0.55	0.58325
0.19	0.56	0.5904
0.19	0.57	0.59755
0.19	0.58	0.6047
0.19	0.59	0.61185
0.19	0.6	0.619
0.19	0.61	0.62615
0.19	0.62	0.6333
0.19	0.63	0.64045
0.19	0.64	0.6476
0.19	0.65	0.65475
0.19	0.66	0.6619
0.19	0.67	0.66905
0.19	0.68	0.6762
0.19	0.69	0.68335
0.19	0.7	0.6905
0.19	0.71	0.69765
0.19	0.72	0.7048
0.19	0.73	0.71195
0.19	0.74	0.7191
0.19	0.75	0.72625
0.19	0.76	0.7334
0.19	0.77	0.74055
0.19	0.78	0.7477
0.19	0.79	0.75485
0.19	0.8	0.762
0.19	0.81	0.76915
0.19	0.82	0.7763
0.19	0.83	0.78345
0.19	0.84	0.7906
0.19	0.85	0.79775
0.19	0.86	0.8049
0.19	0.87	0.81205
0.19	0.88	0.8192
0.19	0.89	0.82635
0.19	0.9	0.8335
0.19	0.91	0.84065
0.19	0.92	0.8478
0.19	0.93	0.85495
0.19	0.94	0.8621
0.19	0.95	0.86925
0.19	0.96	0.8764
0.19	0.97	0.88355
0.19	0.98	0.8907
0.19	0.99	0.89785

0.2	0	0.2
0.2	0.01	0.207
0.2	0.02	0.214
0.2	0.03	0.221
0.2	0.04	0.228
0.2	0.05	0.235
0.2	0.06	0.242
0.2	0.07	0.249
0.2	0.08	0.256
0.2	0.09	0.263
0.2	0.1	0.27
0.2	0.11	0.277
0.2	0.12	0.284
0.2	0.13	0.291
0.2	0.14	0.298
0.2	0.15	0.305
0.2	0.16	0.312
0.2	0.17	0.319
0.2	0.18	0.326
0.2	0.19	0.333
0.2	0.2	0.34
0.2	0.21	0.347
0.2	0.22	0.354
0.2	0.23	0.361
0.2	0.24	0.368
0.2	0.25	0.375
0.2	0.26	0.382
0.2	0.27	0.389
0.2	0.28	0.396
0.2	0.29	0.403
0.2	0.3	0.41
0.2	0.31	0.417
0.2	0.32	0.424
0.2	0.33	0.431
0.2	0.34	0.438
0.2	0.35	0.445
0.2	0.36	0.452
0.2	0.37	0.459
0.2	0.38	0.466
0.2	0.39	0.473
0.2	0.4	0.48
0.2	0.41	0.487
0.2	0.42	0.494
0.2	0.43	0.501
0.2	0.44	0.508
0.2	0.45	0.515
0.2	0.46	0.522
0.2	0.47	0.529
0.2	0.48	0.536
0.2	0.49	0.543
0.2	0.5	0.55
0.2	0.51	0.557
0.2	0.52	0.564
0.2	0.53	0.571
0.2	0.54	0.578
0.2	0.55	0.585
0.2	0.56	0.592
0.2	0.57	0.599
0.2	0.58	0.606
0.2	0.59	0.613
0.2	0.6	0.62
0.2	0.61	0.627
0.2	0.62	0.634
0.2	0.63	0.641
0.2	0.64	0.648
0.2	0.65	0.655
0.2	0.66	0.662
0.2	0.67	0.669
0.2	0.68	0.676
0.2	0.69	0.683
0.2	0.7	0.69
0.2	0.71	0.697
0.2	0.72	0.704
0.2	0.73	0.711
0.2	0.74	0.718
0.2	0.75	0.725
0.2	0.76	0.732
0.2	0.77	0.739
0.2	0.78	0.746
0.2	0.79	0.753
0.2	0.8	0.76
0.2	0.81	0.767
0.2	0.82	0.774
0.2	0.83	0.781
0.2	0.84	0.788
0.2	0.85	0.795
0.2	0.86	0.802
0.2	0.87	0.809
0.2	0.88	0.816
0.2	0.89	0.823
0.2	0.9	0.83
0.2	0.91	0.837
0.2	0.92	0.844
0.2	0.93	0.851
0.2	0.94	0.858
0.2	0.95	0.865
0.2	0.96	0.872
0.2	0.97	0.879
0.2	0.98	0.886
0.2	0.99	0.893

0.21	0	0.21
0.21	0.01	0.21685
0.21	0.02	0.2237
0.21	0.03	0.23055
0.21	0.04	0.2374
0.21	0.05	0.24425
0.21	0.06	0.2511
0.21	0.07	0.25795
0.21	0.08	0.2648
0.21	0.09	0.27165
0.21	0.1	0.2785
0.21	0.11	0.28535
0.21	0.12	0.2922
0.21	0.13	0.29905
0.21	0.14	0.3059
0.21	0.15	0.31275
0.21	0.16	0.3196
0.21	0.17	0.32645
0.21	0.18	0.3333
0.21	0.19	0.34015
0.21	0.2	0.347
0.21	0.21	0.35385
0.21	0.22	0.3607
0.21	0.23	0.36755
0.21	0.24	0.3744
0.21	0.25	0.38125
0.21	0.26	0.3881
0.21	0.27	0.39495
0.21	0.28	0.4018
0.21	0.29	0.40865
0.21	0.3	0.4155
0.21	0.31	0.42235
0.21	0.32	0.4292
0.21	0.33	0.43605
0.21	0.34	0.4429
0.21	0.35	0.44975
0.21	0.36	0.4566
0.21	0.37	0.46345
0.21	0.38	0.4703
0.21	0.39	0.47715
0.21	0.4	0.484
0.21	0.41	0.49085
0.21	0.42	0.4977
0.21	0.43	0.50455
0.21	0.44	0.5114
0.21	0.45	0.51825
0.21	0.46	0.5251
0.21	0.47	0.53195
0.21	0.48	0.5388
0.21	0.49	0.54565
0.21	0.5	0.5525
0.21	0.51	0.55935
0.21	0.52	0.5662
0.21	0.53	0.57305
0.21	0.54	0.5799
0.21	0.55	0.58675
0.21	0.56	0.5936
0.21	0.57	0.60045
0.21	0.58	0.6073
0.21	0.59	0.61415
0.21	0.6	0.621
0.21	0.61	0.62785
0.21	0.62	0.6347
0.21	0.63	0.64155
0.21	0.64	0.6484
0.21	0.65	0.65525
0.21	0.66	0.6621
0.21	0.67	0.66895
0.21	0.68	0.6758
0.21	0.69	0.68265
0.21	0.7	0.6895
0.21	0.71	0.69635
0.21	0.72	0.7032
0.21	0.73	0.71005
0.21	0.74	0.7169
0.21	0.75	0.72375
0.21	0.76	0.7306
0.21	0.77	0.73745
0.21	0.78	0.7443
0.21	0.79	0.75115
0.21	0.8	0.758
0.21	0.81	0.76485
0.21	0.82	0.7717
0.21	0.83	0.77855
0.21	0.84	0.7854
0.21	0.85	0.79225
0.21	0.86	0.7991
0.21	0.87	0.80595
0.21	0.88	0.8128
0.21	0.89	0.81965
0.21	0.9	0.8265
0.21	0.91	0.83335
0.21	0.92	0.8402
0.21	0.93	0.84705
0.21	0.94	0.8539
0.21	0.95	0.86075
0.21	0.96	0.8676
0.21	0.97	0.87445
0.21	0.98	0.8813
0.21	0.99	0.88815

0.22	0	0.22
0.22	0.01	0.2267
0.22	0.02	0.2334
0.22	0.03	0.2401
0.22	0.04	0.2468
0.22	0.05	0.2535
